YbEdition,yr,rtCode,rtTitle,ptCode,ptTitle,ImportValue,ExportValue,Units,c1,c2,maxyear,Import_percent,Export_percent,mHerfindahl,xHerfindahl
2013,2013,188,Costa Rica,899,Areas- nes,32.721744,194.14114,M,188,899,2013,0.18,1.69,0.267907629,0.166722597
2013,2013,191,Croatia,0,World,20953.44437,11927.53054,M,191,0,2013,100,100,0.069899072,0.070001667
2013,2013,191,Croatia,4,Afghanistan,0.011232,6.665366,M,191,4,2013,0,0.06,0.069899072,0.070001667
2013,2013,191,Croatia,8,Albania,3.555944,76.678988,M,191,8,2013,0.02,0.64,0.069899072,0.070001667
2013,2013,191,Croatia,12,Algeria,3.555072,19.630921,M,191,12,2013,0.02,0.16,0.069899072,0.070001667
2013,2013,191,Croatia,20,Andorra,0.000807,NULL,M,191,20,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,24,Angola,NULL,0.452179,M,191,24,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,28,Antigua and Barbuda,0.013236,0.056714,M,191,28,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,31,Azerbaijan,214.49512,5.013626,M,191,31,2013,1.02,0.04,0.069899072,0.070001667
2013,2013,191,Croatia,32,Argentina,52.524426,1.699086,M,191,32,2013,0.25,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,36,Australia,2.160889,16.24208,M,191,36,2013,0.01,0.14,0.069899072,0.070001667
2013,2013,191,Croatia,40,Austria,1879.861084,733.015358,M,191,40,2013,8.97,6.15,0.069899072,0.070001667
2013,2013,191,Croatia,44,Bahamas,0.031127,0.010159,M,191,44,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,48,Bahrain,1.174423,4.114874,M,191,48,2013,0.01,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,50,Bangladesh,7.400499,5.139414,M,191,50,2013,0.04,0.04,0.069899072,0.070001667
2013,2013,191,Croatia,51,Armenia,0.152447,0.591991,M,191,51,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,52,Barbados,0.003184,0.002568,M,191,52,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,56,Belgium,335.36095,107.176614,M,191,56,2013,1.6,0.9,0.069899072,0.070001667
2013,2013,191,Croatia,60,Bermuda,0.004521,4.00E-05,M,191,60,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,64,Bhutan,0.001833,NULL,M,191,64,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,68,Bolivia,0.027845,0.018402,M,191,68,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,70,Bosnia Herzegovina,773.026541,1562.422523,M,191,70,2013,3.69,13.1,0.069899072,0.070001667
2013,2013,191,Croatia,72,Botswana,4.30E-05,0.000545,M,191,72,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,76,Brazil,95.572707,26.807004,M,191,76,2013,0.46,0.22,0.069899072,0.070001667
2013,2013,191,Croatia,84,Belize,2.103875,1.839334,M,191,84,2013,0.01,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,90,Solomon Isds,NULL,0.026011,M,191,90,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,92,Br. Virgin Isds,0.746659,2.51148,M,191,92,2013,0,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,96,Brunei Darussalam,NULL,0.000634,M,191,96,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,100,Bulgaria,64.402228,45.314882,M,191,100,2013,0.31,0.38,0.069899072,0.070001667
2013,2013,191,Croatia,104,Myanmar,0.276766,0.054177,M,191,104,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,108,Burundi,NULL,0.004212,M,191,108,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,112,Belarus,24.825951,16.30269,M,191,112,2013,0.12,0.14,0.069899072,0.070001667
2013,2013,191,Croatia,116,Cambodia,3.835579,0.001673,M,191,116,2013,0.02,0,0.069899072,0.070001667
2013,2013,191,Croatia,120,Cameroon,0.758128,0.027515,M,191,120,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,124,Canada,38.132613,44.040782,M,191,124,2013,0.18,0.37,0.069899072,0.070001667
2013,2013,191,Croatia,132,Cabo Verde,0.000378,NULL,M,191,132,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,136,Cayman Isds,0.031558,0.350322,M,191,136,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,140,Central African Rep.,0.000426,1.25075,M,191,140,2013,0,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,144,Sri Lanka,1.03843,0.154527,M,191,144,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,152,Chile,0.79519,0.972863,M,191,152,2013,0,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,156,China,769.740516,76.376174,M,191,156,2013,3.67,0.64,0.069899072,0.070001667
2013,2013,191,Croatia,166,Cocos Isds,NULL,0.010003,M,191,166,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,170,Colombia,60.019702,26.563756,M,191,170,2013,0.29,0.22,0.069899072,0.070001667
2013,2013,191,Croatia,174,Comoros,NULL,0.00107,M,191,174,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,178,Congo,0.018936,0.059475,M,191,178,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,180,Dem.Rep. of the Congo,0.026972,0.262616,M,191,180,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,184,Cook Isds,0.002873,0.029583,M,191,184,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,188,Costa Rica,8.3385,0.088344,M,191,188,2013,0.04,0,0.069899072,0.070001667
2013,2013,191,Croatia,191,Croatia,0.02183,NULL,M,191,191,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,192,Cuba,1.526708,2.535428,M,191,192,2013,0.01,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,196,Cyprus,9.72543,10.048931,M,191,196,2013,0.05,0.08,0.069899072,0.070001667
2013,2013,191,Croatia,203,Czech Rep.,485.601195,137.150887,M,191,203,2013,2.32,1.15,0.069899072,0.070001667
2013,2013,191,Croatia,204,Benin,NULL,0.431499,M,191,204,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,208,Denmark,259.326596,38.178101,M,191,208,2013,1.24,0.32,0.069899072,0.070001667
2013,2013,191,Croatia,214,Dominican Rep.,0.1704,0.058921,M,191,214,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,218,Ecuador,14.985624,0.318922,M,191,218,2013,0.07,0,0.069899072,0.070001667
2013,2013,191,Croatia,222,El Salvador,0.012248,0.167351,M,191,222,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,226,Equatorial Guinea,NULL,0.365398,M,191,226,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,231,Ethiopia,0.541692,2.055375,M,191,231,2013,0,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,232,Eritrea,NULL,0.02702,M,191,232,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,233,Estonia,14.77262,5.218978,M,191,233,2013,0.07,0.04,0.069899072,0.070001667
2013,2013,191,Croatia,238,Falkland Isds (Malvinas),1.544758,NULL,M,191,238,2013,0.01,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,246,Finland,46.903031,21.112654,M,191,246,2013,0.22,0.18,0.069899072,0.070001667
2013,2013,191,Croatia,251,France,443.635669,198.100351,M,191,251,2013,2.12,1.66,0.069899072,0.070001667
2013,2013,191,Croatia,258,French Polynesia,NULL,0.003329,M,191,258,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,262,Djibouti,NULL,2.800534,M,191,262,2013,NULL,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,266,Gabon,0.000269,0.05559,M,191,266,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,268,Georgia,0.427786,10.813974,M,191,268,2013,0,0.09,0.069899072,0.070001667
2013,2013,191,Croatia,270,Gambia,0.000889,0.098364,M,191,270,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,276,Germany,2889.565321,1291.464985,M,191,276,2013,13.79,10.83,0.069899072,0.070001667
2013,2013,191,Croatia,288,Ghana,0.633719,0.455577,M,191,288,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,292,Gibraltar,0.313972,38.781421,M,191,292,2013,0,0.33,0.069899072,0.070001667
2013,2013,191,Croatia,296,Kiribati,NULL,0.003839,M,191,296,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,300,Greece,83.478718,115.689958,M,191,300,2013,0.4,0.97,0.069899072,0.070001667
2013,2013,191,Croatia,308,Grenada,NULL,0.000789,M,191,308,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,320,Guatemala,3.625046,0.00452,M,191,320,2013,0.02,0,0.069899072,0.070001667
2013,2013,191,Croatia,324,Guinea,0.036713,0.013174,M,191,324,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,328,Guyana,0.000371,NULL,M,191,328,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,332,Haiti,0.026424,0.005556,M,191,332,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,336,Holy See (Vatican City State),0.000953,0.021245,M,191,336,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,340,Honduras,2.207894,NULL,M,191,340,2013,0.01,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,344,"China, Hong Kong SAR",26.100634,5.842492,M,191,344,2013,0.12,0.05,0.069899072,0.070001667
2013,2013,191,Croatia,348,Hungary,1306.590109,268.436255,M,191,348,2013,6.24,2.25,0.069899072,0.070001667
2013,2013,191,Croatia,352,Iceland,1.748475,1.443897,M,191,352,2013,0.01,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,360,Indonesia,9.074913,7.828865,M,191,360,2013,0.04,0.07,0.069899072,0.070001667
2013,2013,191,Croatia,364,Iran,0.741119,14.027368,M,191,364,2013,0,0.12,0.069899072,0.070001667
2013,2013,191,Croatia,368,Iraq,0.728597,26.869337,M,191,368,2013,0,0.23,0.069899072,0.070001667
2013,2013,191,Croatia,372,Ireland,67.214007,12.90277,M,191,372,2013,0.32,0.11,0.069899072,0.070001667
2013,2013,191,Croatia,376,Israel,21.279475,22.799838,M,191,376,2013,0.1,0.19,0.069899072,0.070001667
2013,2013,191,Croatia,381,Italy,2635.551198,1662.621493,M,191,381,2013,12.58,13.94,0.069899072,0.070001667
2013,2013,191,Croatia,384,Côte d'Ivoire,0.048053,1.620779,M,191,384,2013,0,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,388,Jamaica,0.020108,0.018689,M,191,388,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,392,Japan,24.212824,59.092602,M,191,392,2013,0.12,0.5,0.069899072,0.070001667
2013,2013,191,Croatia,398,Kazakhstan,417.200526,23.135242,M,191,398,2013,1.99,0.19,0.069899072,0.070001667
2013,2013,191,Croatia,400,Jordan,0.126695,46.267717,M,191,400,2013,0,0.39,0.069899072,0.070001667
2013,2013,191,Croatia,404,Kenya,0.051595,7.953825,M,191,404,2013,0,0.07,0.069899072,0.070001667
2013,2013,191,Croatia,408,Dem. People's Rep. of Korea,0.076132,NULL,M,191,408,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,410,Rep. of Korea,47.281149,12.555541,M,191,410,2013,0.23,0.11,0.069899072,0.070001667
2013,2013,191,Croatia,414,Kuwait,0.023064,3.866758,M,191,414,2013,0,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,417,Kyrgyzstan,0.148503,0.237327,M,191,417,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,418,Lao People's Dem. Rep.,0.021652,0.001946,M,191,418,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,422,Lebanon,0.163317,37.622916,M,191,422,2013,0,0.32,0.069899072,0.070001667
2013,2013,191,Croatia,426,Lesotho,NULL,0.000838,M,191,426,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,428,Latvia,5.527127,6.270268,M,191,428,2013,0.03,0.05,0.069899072,0.070001667
2013,2013,191,Croatia,430,Liberia,0.02118,29.039945,M,191,430,2013,0,0.24,0.069899072,0.070001667
2013,2013,191,Croatia,434,Libya,73.608274,39.601918,M,191,434,2013,0.35,0.33,0.069899072,0.070001667
2013,2013,191,Croatia,440,Lithuania,13.340411,11.406776,M,191,440,2013,0.06,0.1,0.069899072,0.070001667
2013,2013,191,Croatia,442,Luxembourg,17.674932,102.98806,M,191,442,2013,0.08,0.86,0.069899072,0.070001667
2013,2013,191,Croatia,446,China- Macao SAR,0.115487,0.000396,M,191,446,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,450,Madagascar,0.007303,0.00028,M,191,450,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,454,Malawi,6.20E-05,0.000835,M,191,454,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,458,Malaysia,12.515951,4.085816,M,191,458,2013,0.06,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,462,Maldives,0.000164,0.024478,M,191,462,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,466,Mali,0.053103,0.213522,M,191,466,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,470,Malta,22.247998,136.832738,M,191,470,2013,0.11,1.15,0.069899072,0.070001667
2013,2013,191,Croatia,478,Mauritania,0.022,0.008196,M,191,478,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,480,Mauritius,0.347625,0.361514,M,191,480,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,484,Mexico,4.294146,10.139913,M,191,484,2013,0.02,0.09,0.069899072,0.070001667
2013,2013,191,Croatia,490,Other Asia- nes,32.99138,4.637394,M,191,490,2013,0.16,0.04,0.069899072,0.070001667
2013,2013,191,Croatia,496,Mongolia,0.001377,0.29587,M,191,496,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,498,Rep. of Moldova,1.871867,2.655739,M,191,498,2013,0.01,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,499,Montenegro,5.928585,141.613296,M,191,499,2013,0.03,1.19,0.069899072,0.070001667
2013,2013,191,Croatia,504,Morocco,18.37147,38.339811,M,191,504,2013,0.09,0.32,0.069899072,0.070001667
2013,2013,191,Croatia,508,Mozambique,0.006945,3.544096,M,191,508,2013,0,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,512,Oman,0.12878,1.449365,M,191,512,2013,0,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,516,Namibia,0.132612,0.151296,M,191,516,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,524,Nepal,0.147379,0.000944,M,191,524,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,528,Netherlands,671.410758,169.303496,M,191,528,2013,3.2,1.42,0.069899072,0.070001667
2013,2013,191,Croatia,531,Curaçao,NULL,0.008289,M,191,531,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,533,Aruba,NULL,0.011382,M,191,533,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,540,New Caledonia,0.004605,0.000238,M,191,540,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,548,Vanuatu,NULL,0.041537,M,191,548,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,554,New Zealand,3.576312,0.712291,M,191,554,2013,0.02,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,558,Nicaragua,0.019755,NULL,M,191,558,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,562,Niger,0.00081,0.023127,M,191,562,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,566,Nigeria,60.926519,16.215317,M,191,566,2013,0.29,0.14,0.069899072,0.070001667
2013,2013,191,Croatia,568,Other Europe- nes,113.319194,0.693206,M,191,568,2013,0.54,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,579,Norway,45.448293,62.526849,M,191,579,2013,0.22,0.52,0.069899072,0.070001667
2013,2013,191,Croatia,580,N. Mariana Isds,6.30E-05,NULL,M,191,580,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,583,FS Micronesia,NULL,0.052909,M,191,583,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,584,Marshall Isds,0.033216,92.7694,M,191,584,2013,0,0.78,0.069899072,0.070001667
2013,2013,191,Croatia,586,Pakistan,7.047101,15.345974,M,191,586,2013,0.03,0.13,0.069899072,0.070001667
2013,2013,191,Croatia,591,Panama,2.690013,1.722616,M,191,591,2013,0.01,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,598,Papua New Guinea,0.013986,NULL,M,191,598,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,600,Paraguay,0.003119,0.001912,M,191,600,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,604,Peru,0.378544,3.687383,M,191,604,2013,0,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,608,Philippines,1.298857,10.575803,M,191,608,2013,0.01,0.09,0.069899072,0.070001667
2013,2013,191,Croatia,616,Poland,455.527053,133.645046,M,191,616,2013,2.17,1.12,0.069899072,0.070001667
2013,2013,191,Croatia,620,Portugal,17.292205,12.698741,M,191,620,2013,0.08,0.11,0.069899072,0.070001667
2013,2013,191,Croatia,634,Qatar,5.029938,28.468252,M,191,634,2013,0.02,0.24,0.069899072,0.070001667
2013,2013,191,Croatia,642,Romania,145.681022,95.953365,M,191,642,2013,0.7,0.8,0.069899072,0.070001667
2013,2013,191,Croatia,643,Russian Federation,1060.390837,377.505843,M,191,643,2013,5.06,3.16,0.069899072,0.070001667
2013,2013,191,Croatia,659,Saint Kitts and Nevis,6.80E-05,0.000101,M,191,659,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,670,Saint Vincent and the Grenadines,0.001606,0.530678,M,191,670,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,674,San Marino,0.203166,0.087336,M,191,674,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,682,Saudi Arabia,24.489454,43.216827,M,191,682,2013,0.12,0.36,0.069899072,0.070001667
2013,2013,191,Croatia,686,Senegal,0.038319,0.111354,M,191,686,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,688,Serbia,407.569875,600.482372,M,191,688,2013,1.95,5.03,0.069899072,0.070001667
2013,2013,191,Croatia,690,Seychelles,NULL,0.048276,M,191,690,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,694,Sierra Leone,NULL,1.63453,M,191,694,2013,NULL,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,699,India,96.465529,9.154229,M,191,699,2013,0.46,0.08,0.069899072,0.070001667
2013,2013,191,Croatia,702,Singapore,10.372191,4.323193,M,191,702,2013,0.05,0.04,0.069899072,0.070001667
2013,2013,191,Croatia,703,Slovakia,317.943619,159.734763,M,191,703,2013,1.52,1.34,0.069899072,0.070001667
2013,2013,191,Croatia,704,Viet Nam,22.025272,9.464778,M,191,704,2013,0.11,0.08,0.069899072,0.070001667
2013,2013,191,Croatia,705,Slovenia,2364.099796,1207.92526,M,191,705,2013,11.28,10.13,0.069899072,0.070001667
2013,2013,191,Croatia,706,Somalia,0.050862,NULL,M,191,706,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,710,South Africa,5.116106,33.592298,M,191,710,2013,0.02,0.28,0.069899072,0.070001667
2013,2013,191,Croatia,716,Zimbabwe,0.041346,0.021075,M,191,716,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,724,Spain,286.265503,69.744537,M,191,724,2013,1.37,0.58,0.069899072,0.070001667
2013,2013,191,Croatia,728,South Sudan,NULL,0.004065,M,191,728,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,729,Sudan,NULL,0.988783,M,191,729,2013,NULL,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,740,Suriname,0.001839,0.070457,M,191,740,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,748,Swaziland,0.006923,NULL,M,191,748,2013,0,NULL,0.069899072,0.070001667
2013,2013,191,Croatia,752,Sweden,149.080716,69.63005,M,191,752,2013,0.71,0.58,0.069899072,0.070001667
2013,2013,191,Croatia,757,Switzerland,290.254413,147.223922,M,191,757,2013,1.39,1.23,0.069899072,0.070001667
2013,2013,191,Croatia,760,Syria,0.054593,10.845623,M,191,760,2013,0,0.09,0.069899072,0.070001667
2013,2013,191,Croatia,762,Tajikistan,0.003479,0.202961,M,191,762,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,764,Thailand,21.482261,3.74339,M,191,764,2013,0.1,0.03,0.069899072,0.070001667
2013,2013,191,Croatia,768,Togo,NULL,0.059895,M,191,768,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,780,Trinidad and Tobago,0.000385,0.034738,M,191,780,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,784,United Arab Emirates,12.846515,57.41579,M,191,784,2013,0.06,0.48,0.069899072,0.070001667
2013,2013,191,Croatia,788,Tunisia,8.970963,37.472676,M,191,788,2013,0.04,0.31,0.069899072,0.070001667
2013,2013,191,Croatia,792,Turkey,305.56644,173.325696,M,191,792,2013,1.46,1.45,0.069899072,0.070001667
2013,2013,191,Croatia,795,Turkmenistan,6.40E-05,0.317685,M,191,795,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,798,Tuvalu,0.000594,1.40E-05,M,191,798,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,800,Uganda,0.369476,0.016313,M,191,800,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,804,Ukraine,105.174924,30.28361,M,191,804,2013,0.5,0.25,0.069899072,0.070001667
2013,2013,191,Croatia,807,TFYR of Macedonia,108.113354,126.904869,M,191,807,2013,0.52,1.06,0.069899072,0.070001667
2013,2013,191,Croatia,818,Egypt,6.746984,63.955729,M,191,818,2013,0.03,0.54,0.069899072,0.070001667
2013,2013,191,Croatia,826,United Kingdom,188.693993,223.045412,M,191,826,2013,0.9,1.87,0.069899072,0.070001667
2013,2013,191,Croatia,834,United Rep. of Tanzania,0.002225,9.874423,M,191,834,2013,0,0.08,0.069899072,0.070001667
2013,2013,191,Croatia,837,Bunkers,NULL,35.232658,M,191,837,2013,NULL,0.3,0.069899072,0.070001667
2013,2013,191,Croatia,842,USA,222.855517,328.22529,M,191,842,2013,1.06,2.75,0.069899072,0.070001667
2013,2013,191,Croatia,854,Burkina Faso,NULL,0.015435,M,191,854,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,858,Uruguay,2.312001,0.073558,M,191,858,2013,0.01,0,0.069899072,0.070001667
2013,2013,191,Croatia,860,Uzbekistan,0.051674,1.841204,M,191,860,2013,0,0.02,0.069899072,0.070001667
2013,2013,191,Croatia,862,Venezuela,0.021891,0.131011,M,191,862,2013,0,0,0.069899072,0.070001667
2013,2013,191,Croatia,882,Samoa,NULL,0.000833,M,191,882,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,887,Yemen,NULL,0.110673,M,191,887,2013,NULL,0,0.069899072,0.070001667
2013,2013,191,Croatia,894,Zambia,0.000571,1.486301,M,191,894,2013,0,0.01,0.069899072,0.070001667
2013,2013,191,Croatia,899,Areas- nes,35.184272,36.18994,M,191,899,2013,0.17,0.3,0.069899072,0.070001667
2013,2013,196,Cyprus,0,World,6391.80034,2137.490091,M,196,0,2013,100,100,0.099572359,0.077949934
2013,2013,196,Cyprus,8,Albania,0.097072,1.814596,M,196,8,2013,0,0.08,0.099572359,0.077949934
2013,2013,196,Cyprus,12,Algeria,0.365039,17.524674,M,196,12,2013,0.01,0.82,0.099572359,0.077949934
2013,2013,196,Cyprus,20,Andorra,NULL,0.003358,M,196,20,2013,NULL,0,0.099572359,0.077949934
2013,2013,196,Cyprus,24,Angola,0.0003,0.084049,M,196,24,2013,0,0,0.099572359,0.077949934
2013,2013,196,Cyprus,28,Antigua and Barbuda,NULL,0.081957,M,196,28,2013,NULL,0,0.099572359,0.077949934
2013,2013,196,Cyprus,31,Azerbaijan,0.030929,0.484914,M,196,31,2013,0,0.02,0.099572359,0.077949934
2013,2013,196,Cyprus,32,Argentina,13.915559,0.067845,M,196,32,2013,0.22,0,0.099572359,0.077949934
2013,2013,196,Cyprus,36,Australia,5.249734,15.430462,M,196,36,2013,0.08,0.72,0.099572359,0.077949934
2013,2013,196,Cyprus,40,Austria,45.663614,10.983636,M,196,40,2013,0.71,0.51,0.099572359,0.077949934
2013,2013,196,Cyprus,44,Bahamas,0.050423,0.180342,M,196,44,2013,0,0.01,0.099572359,0.077949934
2013,2013,196,Cyprus,48,Bahrain,0.602372,4.434887,M,196,48,2013,0.01,0.21,0.099572359,0.077949934
2013,2013,196,Cyprus,50,Bangladesh,2.121581,1.038502,M,196,50,2013,0.03,0.05,0.099572359,0.077949934
